asv	kingdom	phylum	class	order	family	genus	species
a76ef64ddd9db171f3e02b46403c72ee	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	NA	NA
037abab79d6e1000afa528d858adfcde	Bacteria	NA	NA	NA	NA	NA	NA
07c3160551922faa7be5740ea3adc189	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	NA
ee6fb2fb9701c8d48def0386bc6e5e0e	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	NA	NA
a796e54d25332e2947b86f9f38ba144e	Bacteria	Proteobacteria	Deltaproteobacteria	Rs-K70 termite group	NA	NA	NA
97a467f6ad26a6e992f397f5da70b26b	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
f85c628a6b4ded3af798f3a4f0b28907	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
0dca3a9c21a769f145b84e728ad1e078	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	uncultured bacterium
5a4152e57f01de098cbeca0a06258a5c	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA
883639fdc6f9f64ea17655e8930c377c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
4d88ea0a91480f35a7385a1dbe5d5454	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
13b59979f678388fa6d7c801b0962ad5	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 3	NA
7064b69db2e26455900aa300a7507c5f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured bacterium
6730472104a197cdeb42a0d67ccc8bd9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
1af5c73a3a3bf0410ccde37aeb3e2601	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
afc6252e492eef351b0558b48f681b45	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
5d7212e6a3f993021d94b32ad7199222	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
06d3cb981eb6edd45fae36e91d5ab317	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Kingella	Ambiguous_taxa
42b28f3a062c4e346cc85984389adee1	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	uncultured bacterium
a8055bb11faf137c409678c8adbcbddb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
7a79bf95f764bbff771cca4b792a1e8c	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	NA	NA
3e59a011c72e03814619b072a3689810	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
d13a8cf1bf3bcdbc09a2114e950a9d06	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Alysiella	NA
8cfba9590eaa89808acefdd77c01ac93	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
8ecbf941cd36a94c2d2b0f8b17453e57	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
787e8c009f86bb2c383135a9415b41d6	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	[Eubacterium] nodatum group	uncultured bacterium
d37c7f47b8a023d37873ba16fe6c08b9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
167410357ba571efe8a6f8477228cc48	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	NA	NA
23053ccfcf0ac692fae2c6e39f067d1b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
5a1a02538725976a696e79e6cb483880	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CHKCI002	uncultured bacterium
f55633adb082295370150a0346b99b15	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
787fefef663eec7fb06bdda84f49579e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	Ambiguous_taxa	Ambiguous_taxa
b61a0c4eaf37166e5b946baed4060115	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	NA
212368a1bc6c19abcd383e530493b649	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
1089a1fd0d0886d7ec67fecdc0600603	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
e3274d967e7ae272ee7f8ba5b1c43b4c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
6abddaae5384edb7b7464c0ac1c63819	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	uncultured bacterium
3df782385427979905acf1576dfaaf92	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured Desulfovibrionaceae bacterium
22b31da5a41cf099fd0b46f06f6f717b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Ambiguous_taxa
812b2819dfbf909351695e84541fcb2f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-003	uncultured rumen bacterium
b20484af94142d28292a78f897793bd1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
643a3e59bf699d137420570127e9aded	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	uncultured bacterium
3f7f9ed1982bd38e6a2f6c6577e3b89b	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
4779915a384f4c70c61454d68cf61817	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
85c17e29edca736363a0efe095864a22	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
25e6568d6521a4c120e516046e2c7137	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
38e245768a3aa1fb494b01294eda92e1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
ffc2f7d5f7455d13c6253b8aea9b6702	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
7d1680e69beb19f33b528bf87430c618	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	Ambiguous_taxa
2e109e9640879d1b619fa816c8f7ab33	Bacteria	NA	NA	NA	NA	NA	NA
c583322d66f0c855d76db645bd2574d3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
c218c58cbf5d6435faf97e2d9e21e8b8	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
c5ae0048637a9114c52b3d1489865a2c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	uncultured bacterium
16554b11e2e4925c3bfdb3bdd36ea50a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
0acf87ffd358df7e49f1b386b9da7881	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
a48aa3d3532d4710864bbd2c988de5b7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 1	uncultured bacterium
96835381bf2cdf5cbdb91113f8e38fb9	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
62611dedc42201591d0c89973f903dde	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	NA
0b4927da5e2279667197b2bb6649999c	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Ambiguous_taxa
4df34193b96b9db4e6994062cad04db3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
e05449bde86f989f5e4902893a5241d1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
6a975daa3812c577e8132fcfd17dda93	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
97e4a5e91736f3608ebab67170ec51ab	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	NA
7959769745d7196721d953650fd022d1	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	NA
ab2aea790451eb89745677547f4f2324	Bacteria	Firmicutes	Bacilli	Bacillales	Family XI	Gemella	Ambiguous_taxa
401df24a7dfbcc16ca84b0cf33567839	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
483a7c38f10adc91b72f31ae2cfc9eeb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
4cdad12d33ef4221df2de26db2bb2ddc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
421324b845763bd97fca46511664ed50	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
186e8d7c0c0ccd8f6d9c8db232d319e3	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	Ambiguous_taxa	Ambiguous_taxa
28559d0ffd887b533538ce2c69a32efd	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	NA
475904d3cb2b9ec71fd59eae32054754	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
702a5ab76a2d2603254f07bce42b64b9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	NA
740965bb4b0f7ee201cab258b5bb2551	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
df598933b9638034356a2c2315cfa6a5	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	uncultured	NA	NA
87116b8647d209539af53a76f19b534f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
33b601374e73dbb2ff62b686f8d02262	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	uncultured bacterium
89b02f8a1f243779847d14d55f1c6999	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
a06108642a05349d97bfad05a84dcbc8	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	NA
88bfc179863419e2753d602d4fb6fd25	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
bcd6f4e08e370357b0a70b7833dbb4b7	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	vadinBE97	uncultured bacterium	uncultured bacterium
9b193cd23bfd536e7a355b46c094636c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	NA
2425592cc710b8ea903fe441658c3338	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
84e15a741594b436cb0df727cefee25d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured Ruminococcaceae bacterium
0eebf22536faa70d10968eb4972b2736	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Parasutterella	NA
95133c313f68a1ef97533afde09695d1	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
5f3847c77229ae18c16a723f5b5f1213	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
01faa904260ce8d4d0bf93d3902e328e	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
49c53ab07166bf90d2f1d09cf227ede9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
253a7230f2465f29a4f710bbbf490c22	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
d6af56859f1a5d92359b2dd597b26b7f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
427b19a6dd93981c32429392a4a6d632	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
5aadeddbcf4780ee0a153e925062be7a	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	NA
3a2d20ff229738db698193e1fba34103	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
cea9514dd85200c97578d7647d759083	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
39409ec9f7541fe5f6bb893a5789c288	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
0245035c724f6780bc914cac7a9fb321	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	ASF356	uncultured bacterium
2ae1a9c5aaf2374bbc7e759f8d02604b	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
336a502cf20a26345b4917cb53775244	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
f62fe0e24a672db675b14ad2e5970958	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	iron-reducing bacterium enrichment culture clone HN70
3fabfb8d4ce814a90cd9971afb4773e1	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
60b37e1087eca89680d8ab038925f042	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
622b610e135000178d1ea34c86ceaf7c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
70d5c2d18f5bc15beac71e7b3c411460	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
77f7ffef1312d0563f5bd0920da28f54	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
f095eb1263c08b0cc35d1d35792a647f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	NA
125a9125118f6f6beb8ef4d2365f3243	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
d7eb17f445cc420e9b5b992f7875ec41	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	uncultured bacterium
1751b28831111ed2028ec9ac9b7e8b24	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
b0d2f53e0978a7c3800d57dfdb86a20a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
f8fccd8faa8462cf1232aa0b09ede4e3	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
2e0a97d944790d23b6848e1c6f4776bb	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
18df159c9c7d1ef12e6e148c7f28aea2	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA	NA
46d6690ae6a4dcdb228f191d2777224b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
6364db8515ee482eb52d3f05002f3f30	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
88e32f9116bc33889a89af4d68b08ac5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
5662d672913376ff34cde1193a796abe	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Angelakisella	Ambiguous_taxa
9d0ddc76f13e599bb9ec97d7f0217561	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
4a0382e6e78a8293a402af92df3ee9cc	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
cf957cae8430d2c5eeb9b81ac21a455f	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
17c85eab14670938f2abaadc5c887146	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
95f63fca6faa53718700fd0a793c7465	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
694f56550f2ab7a45ec312e0c22db012	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
9d208ecba8dc478ce395143459852436	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
84026caf498895dd68e281634d2c0e7e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured bacterium
8c13dbbd50fe7933dd4188db1067dad7	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	uncultured bacterium
0dc9b1e44e0f705e344f708aab554b5c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured Desulfovibrionaceae bacterium
cd139b64d2bd79b79d657d150547ac70	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	NA
a62e49d6c96f0775f66618fe504639d3	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	NA
096aef760b58a10091528b587b5f9165	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
8db343a794d4b069640983e8cf803838	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
6cd38988f803418aba564f4a62e683b8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
dd8cdaa4ee1e7c468eb94d48999d6843	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	NA
c771175830a9c7779c87b93a091eca09	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured bacterium
5753b81ca55ba6e1e7d96cbe6dcc7faf	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
4a513d089434e3fa67716776bd6e7147	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	NA
0d3b733e04693d31e698b018d5c667d5	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
9e836431c1bfbfda5bee01d963ec0309	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Asteroleplasma	NA
9002efc8d0aae0e00570a0ef34a8f2f4	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	NA
9ca397e29b20343135c0b15c445f5258	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	NA
70c52590ee3f44fef71bbec8bdc42bd6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
4aadb0a38b36911fcc870e00dd90dab9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
c3c2263b4c53429c0057c1f0d879100c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	wallaby gut metagenome
31cabb1a6c3e209ff64de883b3d4dddc	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	uncultured bacterium
372987c2ef20bcaf7cd99a5903885c6d	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus succinus subsp. succinus
e4a1f469defb1a92d9e3bf2cd35bd825	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
3cd841fa6ce5d5b57527b303d4b167a8	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	NA
8fd4985d932f3210d830ec408013a891	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	NA
5303a00cafa45229a7cf5f6808936524	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
30fb593cc5f2abd49fcf422353fc959b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus	uncultured organism
2ea60f22f614f2de31d9cb2d65432983	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
08ad8c372eafefcdeac216871c856bdc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	uncultured	uncultured bacterium
38a4e0482af387d2e86188e90808cdc0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	uncultured bacterium
24deac3754f0928a6e4d243d714283b3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	NA
9d84e779a7f4e85466f65610b4af3165	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
b7f05432f3568e7289020a75a488bb82	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
7cbcc7e8cf1abe78e0078c6ddd511623	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	NA	NA	NA
c0cda01eab80cddaeb2994f7f1900c27	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
a9a2607e019fa96f965ac9dda90880e0	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
51f7c8ee44363f94d016d6907b20aced	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
e9019b10bb3e8a1e011b49fbde9ca2ae	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	uncultured bacterium
73641b1ca73aebc8645caa2edb299965	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
36111d29de63bdaf66bddbcf2c28988f	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
92b895e13a133409d54309906338fb55	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	NA
81baffc2ba21c857123b97792de22792	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	NA
9e3ff32d3d787b3a1c59f0f654582405	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
e5c5034780dfe3edd6cf410250b7023a	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
ce7999bb133416503fc7faae27a999e6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	uncultured prokaryote	uncultured prokaryote
18441a14c8657d48f98a7d5869d029d1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium	NA
08f7e3682411e80b79f930e01226bdf0	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	uncultured bacterium
88cac35ab46652eff9f81745d45fbe1a	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	NA	NA
3ae364859ebb5601dc16a3b72a93f5e7	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	uncultured bacterium
6a3b01be9691e10e3c0f7bab3859c733	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	uncultured	uncultured bacterium
4157ec4502bc66f23f19d75659dcf5f1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
b808295487368539581afb53585fde66	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured bacterium	uncultured bacterium
67061bf2887ea44ff051895481bc7d5c	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	NA
5202175580611a08eea3ab5692b6685b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	NA
c67c7b33b75d958288328eb44efd238c	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	NA
5fb34249327ec51a49659032341f97c8	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	DNF00809	uncultured bacterium
